"","V3.1","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","solubility"
"798",0.349125918051095,0.29090909090909,0.379539641943734,0.365217391304347,0.112721417069243,0.220108695652174,0.160519740129935,0.329813664596274,0.218506131549609,0.297391304347826,0.380778032036613,0.255693581780539,0.25691699604743,0.213623188405797,0.241106719367589,0.291901108269395,0.224444444444445,0.11304347826087,0.250127877237852,0.227053140096618,0.26
"799",0.219261858353246,0.235595390524968,0.43910521955261,0.253521126760563,0,0.463468309859155,0.319086935405537,0.237424547283703,0.159263271939328,0.342253521126761,0.491475166790214,0.196177062374246,0.248671089900282,0.330281690140844,0.351472471190781,0.443247721623861,0.118544600938967,0.183098591549296,0.135045567522784,0.110328638497652,1
"800",0.2661126827877,0.170891608391608,0.224830316742081,0.360576923076922,0.140224358974359,0.425931490384615,0.133123342175067,0.405219780219781,0.0906065088757397,0.480288461538462,0.305921052631579,0.345982142857144,0.279786501377409,0.161057692307692,0.266608391608392,0.196691176470588,0.145673076923077,0.1875,0.345729638009051,0.376602564102563,0.96
"801",0.364300066636288,0.244193762441937,0.113782739373122,0.197080291970803,0.106447688564477,0.314096715328467,0.275610369997484,0.338373305526591,0.357664233576642,0.295620437956205,0.44948136765271,0.186392075078207,0.332770304236792,0.195620437956204,0.222627737226278,0.39051094890511,0.208880778588808,0.0948905109489051,0.104980678402749,0.324006488240065,0.21
"802",0.3101557226219,0.275724275724275,0.239819004524887,0.329670329670329,0.213675213675214,0.305975274725274,0.221295945433877,0.20839874411303,0.207100591715976,0.207692307692308,0.360902255639097,0.153061224489796,0.186147186147186,0.22087912087912,0.304695304695304,0.345830639948287,0.258974358974359,0.428571428571429,0.263413057530706,0.373015873015872,0.32
"805",0.369731554374422,0.164638511095204,0.294580824455767,0.259842519685039,0.114829396325459,0.33882874015748,0.218028780885148,0.348425196850394,0.237431859479103,0.425196850393701,0.323249067550766,0.237626546681665,0.242511008437993,0.29015748031496,0.174659985683608,0.223019916628069,0.185564304461942,0.153543307086614,0.113246873552571,0.452318460192475,0.48
"806",0.191627719415592,0.289704271631982,0.394401133947555,0.379518072289156,0.117135207496653,0.274472891566265,0.212297465724969,0.241179001721171,0.227062094531973,0.487951807228916,0.432783766645529,0.167814113597246,0.481313684490024,0.16144578313253,0.183734939759036,0.398121899362155,0.162248995983936,0,0.375442948263644,0.251673360107095,0.07
"807",0.209147720852087,0.355899419729206,0.132665832290363,0.191489361702127,0,0.538563829787232,0.160674981658108,0.358662613981763,0.320785597381342,0.287234042553192,0.305711086226203,0.395136778115502,0.286501377410467,0.213829787234042,0.294970986460348,0.334793491864831,0.214893617021276,0,0.306007509386735,0.222222222222222,0.23
"809",0.384201485040294,0.178582982853445,0.210801758425791,0.309608540925266,0.155693950177935,0.270240213523132,0.304577248742178,0.337442806304017,0.187790856830003,0.451601423487545,0.343322719610413,0.148703609557702,0.341558581610343,0.202669039145907,0.365092203170495,0.257588444630522,0.173724792408066,0.0925266903914591,0.170609168934478,0.315935152234084,0.29
"810",0.301506687465264,0.178855767450472,0.203186773691146,0.317718940936863,0.118805159538357,0.433044806517311,0.215324109839175,0.394821064882165,0.107472975090083,0.307942973523422,0.376246114267338,0.312045388420134,0.396127540915542,0.218329938900203,0.192001481207184,0.269198514436325,0.150848608282417,0.132382892057026,0.331975560081467,0.329712604661687,0.97
"811",0.341344095327461,0.210448642266824,0.222689075630252,0.448051948051947,0.189393939393939,0.230113636363636,0.187975817286162,0.431006493506493,0.134615384615385,0.298051948051948,0.366541353383458,0.241187384044528,0.324872097599369,0.174025974025974,0.198051948051948,0.429144385026739,0.174891774891775,0.0633116883116883,0.202349121466769,0.330627705627705,0.26
"812",0.263644592154852,0.243601059135039,0.201789453645536,0.310679611650485,0.0943905070118661,0.360436893203883,0.162928244615557,0.409153952843274,0.195170525267613,0.349514563106796,0.278998467041389,0.180305131761443,0.22565460429538,0.281877022653721,0.233303912915563,0.407386255473063,0.163430420711974,0.252427184466019,0.341328764515516,0.422509888529305,0.31
"813",0.144165938655225,0.359174567763524,0.114760014435222,0.331288343558282,0,0.372699386503067,0.247091178337212,0.361963190184049,0.0924964605946196,0.430674846625767,0.453341943816597,0.227870289219983,0.212019807669556,0.123312883435582,0.102063580591188,0.501984843016962,0.185889570552147,0,0.176470588235295,0.576687116564418,0.15
"815",0.306958405755535,0.336468129571577,0.430020283975659,0.206896551724138,0.223499361430395,0.174568965517242,0.405073325406263,0.048440065681445,0.346595932802829,0.248275862068966,0.330308529945553,0.0533661740558292,0.428517146385483,0.23103448275862,0.12748171368861,0.578769438810007,0.193486590038314,0,0,0.660280970625795,0.58
"817",0.253273625455207,0.309764309764309,0.167954050306991,0.242424242424242,0.130939019827909,0.409090909090909,0.220364565192152,0.212842712842713,0.253820253820254,0.254545454545455,0.469962785752257,0.171957671957672,0.2702228900576,0.248148148148147,0.392102846648301,0.360269360269361,0.17003367003367,0.131313131313131,0.0968508615567442,0.43958099513655,0.24
"818",0.285944928794914,0.348484848484848,0.202069716775599,0.25,0.135030864197531,0.4453125,0.13984674329502,0.234126984126985,0.314102564102564,0.275,0.228070175438596,0.343915343915345,0.291475359657176,0.248148148148147,0.179713804713805,0.233115468409586,0.0779320987654319,0.361111111111111,0.532679738562094,0.483539094650205,0.24
"820",0.371164839421213,0.314811031664964,0.203172504957039,0.323595505617977,0.0327715355805243,0.563132022471911,0.260209221232081,0.321990369181381,0.127052722558341,0.285168539325843,0.249083382613838,0.344301765650081,0.202482434147397,0.112921348314607,0.130847803881512,0.311169861202908,0.158876404494382,0.0292134831460675,0.118506278916062,0.487016229712858,0.65
"821",0.145316275289219,0.348484848484848,0.138562091503268,0.233333333333333,0.0540123456790123,0.590625000000001,0.335632183908047,0.327777777777778,0.0418803418803418,0.36,0.342105263157894,0.541666666666669,0.30082644628099,0.186111111111111,0.215656565656566,0.244771241830066,0.0935185185185186,0,0.159803921568628,0.406172839506172,1
"822",0.301040659962191,0.313889500330178,0.226463466742629,0.34866828087167,0.0470809792843691,0.281930992736077,0.243800617850881,0.183673469387755,0.127770534550195,0.326876513317191,0.377723970944309,0.337253545485992,0.306532194051453,0.162227602905569,0.295399515738499,0.426719840478565,0.187489911218725,0.283292978208232,0.208944594787068,0.290825934893731,0.08
"825",0.163108708336168,0.345941163459411,0.333762702161156,0.160583941605839,0.141930251419302,0.33257299270073,0.159241547109657,0.266597149808829,0.201759311248362,0.367883211678832,0.389550518632347,0.361487660757734,0.259053708954172,0.260827250608272,0.188896261888963,0.35222556175755,0.253933495539335,0.253041362530414,0.373264634320883,0.216004325493376,0.35
"826",0.24710463401715,0.260684769775678,0.242933537051184,0.327272727272726,0.0505050505050504,0.355032467532467,0.15691894312584,0.251762523191095,0.137062937062937,0.378701298701299,0.330553656869446,0.446196660482375,0.278966763264283,0.226233766233766,0.230460448642267,0.310618792971735,0.131168831168831,0.303896103896104,0.373567608861728,0.366233766233765,0.59
"828",0.228651773662964,0.335578002244668,0.230936819172113,0.444444444444444,0.180041152263374,0.21875,0.217539378458919,0.468253968253968,0.139601139601139,0.2,0.50682261208577,0.171957671957672,0.0888684828078766,0.0827160493827159,0.13692480359147,0.543936092955701,0.187037037037037,0.080246913580247,0.177559912854031,0.419067215363511,1
"829",0.233499259335694,0.289828982898289,0.231508444962143,0.326732673267326,0.0721947194719471,0.41352103960396,0.149539091840219,0.354667609618105,0.242574257425742,0.414356435643565,0.365815528921313,0.218352192362094,0.364154597277908,0.165841584158416,0.178442844284429,0.405066977285965,0.15,0.128712871287129,0.308532323820619,0.323157315731573,0.37
"830",0.353329491933059,0.0980113636363635,0.340992647058824,0.468749999999999,0.227864583333333,0.474609375,0.0786637931034484,0.296316964285715,0.117788461538461,0.4640625,0.192434210526315,0.435267857142858,0.20088670798898,0.1046875,0.173295454545455,0.491727941176471,0.07890625,0.1015625,0.299632352941178,0.367187499999999,0.97
"832",0.386228106888243,0.207148888263439,0.328173374613003,0.352941176470587,0.0902992776057791,0.423181114551083,0.249386142841892,0.339230429013711,0.186711121695641,0.334365325077399,0.457552550105914,0.12936753648828,0.339388822079504,0.124458204334365,0.154517309316071,0.194864323438354,0.166769865841073,0.0804953560371518,0.267164450919688,0.339525283797729,0.51
"833",0.401149192966247,0.301232665639445,0.18494516450648,0.381355932203389,0.205979284369115,0.278866525423729,0.213325540619521,0.267857142857143,0.383311603650586,0.228813559322034,0.469669937555753,0.118038740920097,0.0925666526591026,0.170338983050847,0.305469953775039,0.213359920239283,0.242514124293785,0.110169491525424,0.121884346959123,0.354048964218455,0.67
"834",0.267890131112792,0.251204625762929,0.19829557264602,0.339222614840989,0.137416568511975,0.357773851590106,0.124527842086024,0.37228672387683,0.159826039684696,0.228975265017668,0.522224288636785,0.147652700656235,0.178304081612786,0.26042402826855,0.352714423385802,0.333610475992518,0.202237926972909,0.229681978798587,0.169403450426107,0.350608559089124,1
"835",0.382350735286241,0.210405946255002,0.0784313725490199,0.452830188679244,0.122292103424179,0.254716981132075,0.0949902407286925,0.530098831985627,0.284470246734397,0.441509433962265,0.413108242303872,0.262803234501348,0.218254587036747,0.252830188679245,0.244139508290452,0.079171291157973,0.190566037735849,0.0817610062893082,0.120606733259342,0.295597484276729,0.84
"837",0.317998627156555,0.330578512396694,0.369681469425715,0.284584980237154,0.0768555116381202,0.380187747035573,0.258688837399483,0.333145115753812,0.238370325326847,0.277470355731226,0.389432078219263,0.165160926030492,0.20369342000675,0.291304347826086,0.153431548688466,0.323413159730296,0.133069828722003,0.308300395256916,0.151592652871426,0.288976723759332,0.67
"840",0.315775249235515,0.236163285750062,0.240479662939556,0.454545454545454,0.0133914906642179,0.306818181818182,0.166429182103164,0.377312081857537,0.134986225895317,0.208264462809918,0.356241844280121,0.223829201101929,0.145026523689183,0.332231404958676,0.305534685699975,0.381461675579323,0.180853994490358,0.393939393939394,0.198104035002432,0.309305172941536,0.84
"841",0.335443592383166,0.204704386522568,0.239819004524887,0.377622377622377,0.16996891996892,0.354020979020979,0.123221605980227,0.250499500499501,0.263582571274879,0.320979020979021,0.31578947368421,0.211038961038962,0.246681692962684,0.257692307692307,0.213286713286714,0.418140682846566,0.153030303030303,0.0454545454545455,0.268202385849446,0.529526029526027,0.14
"842",0.369793938162161,0.206145966709347,0.190278928472797,0.380281690140844,0.159754825247783,0.320862676056338,0.295450866116238,0.227531857813548,0.300830624774286,0.304225352112676,0.43365455893254,0.130784708249497,0.130136189035036,0.204460093896713,0.325437473324797,0.310273405136703,0.158059467918623,0.122065727699531,0.382629107981222,0.318727177882107,0.62
"843",0.432698113274057,0.262677021470991,0.203665385752291,0.36180904522613,0.146566164154104,0.33071608040201,0.202391266678219,0.391780330222542,0.18940858136838,0.325628140703518,0.340386141232478,0.186647523330941,0.268685022910695,0.286180904522612,0.0975331201461857,0.31628731894768,0.13534338358459,0.0653266331658291,0.265001477978127,0.354271356783919,0.38
"845",0.333494413672662,0.120124041129427,0.268666173830394,0.096947935368043,0.104727707959306,0.13633303411131,0.189809942425556,0.42369838420108,0.0812042535561389,0.261759425493716,0.619106113578378,0.0666837650679661,0.489997081967049,0.421005385996408,0.248898318916273,0.418101172246278,0.18132854578097,0.210053859964094,0.154926602597952,0.459405545581487,0.1
"846",0.422999442524314,0.202346041055718,0.219423839917198,0.29032258064516,0.0855327468230693,0.222690615835777,0.169784609161695,0.352220360284877,0.0552673133318294,0.419648093841643,0.445439110973913,0.211038961038962,0.245542602780672,0.225953079178885,0.211410290589176,0.3414697257202,0.202394916911046,0.152492668621701,0.0843539761945837,0.451775822743564,0.08
"848",0.342888522272613,0.327435428106569,0.202263455717858,0.315436241610737,0.0652498135719611,0.345427852348993,0.230887911748824,0.29226589964845,0.193942522801583,0.241610738255034,0.528081949841044,0.140220517737297,0.144933163237007,0.209843400447427,0.297742525930445,0.239373601789709,0.173228933631618,0.203579418344519,0.139426240294776,0.420581655480983,0.23
"850",0.266798304608692,0.147247119078105,0.219552609776305,0.401408450704224,0.136932707355242,0.267385563380282,0.230451675570666,0.370975855130785,0.159263271939328,0.304225352112676,0.332468495181615,0.359657947686117,0.31979203041943,0.377464788732393,0.292893725992318,0.310273405136703,0.0948356807511736,0,0.135045567522784,0.514866979655711,0.3
"851",0.338869690866951,0.354105571847507,0.201138519924099,0.338709677419354,0.0784050179211469,0.469506048387097,0.162402669632926,0.288882488479263,0.212779156327543,0.348387096774194,0.264855687606112,0.0936059907834101,0.249244645872211,0.189112903225806,0.290689149560117,0.177656546489564,0.149327956989247,0.157258064516129,0.270635673624289,0.589605734767026,1
"853",0.287088251181139,0.216740576496674,0.133070301291248,0.365853658536585,0.207486449864498,0.246951219512195,0.122792262405383,0.385452961672474,0.298780487804877,0.296341463414634,0.450577663671374,0.198170731707317,0.48762010347376,0.224695121951219,0.219789356984479,0.326219512195122,0.195020325203252,0.0396341463414634,0.0292324246771881,0.493563685636855,0.62
"854",0.358019429735249,0.214876033057851,0.345036038130667,0.355731225296442,0.0768555116381202,0.220108695652174,0.179092272045796,0.433088650479954,0.0893888719975673,0.469565217391305,0.373205741626794,0.146809712027104,0.32344646609828,0.238339920948616,0.153431548688466,0.398046965821902,0.146376811594203,0.205533596837945,0.151592652871426,0.350900307422046,0.71
"855",0.139920451653508,0.18051013734467,0.24672027084215,0.366906474820143,0.174860111910472,0.29136690647482,0.162986851897793,0.36382322713258,0.325401217487548,0.310791366906475,0.221507004922378,0.200411099691676,0.400122876905086,0.265107913669064,0.219424460431655,0.294329242488363,0.278537170263789,0.140287769784172,0.413880660177742,0.54476418864908,0.63
"856",0.264637557051626,0.142561983471074,0.106283422459893,0.238636363636363,0.165719696969696,0.31640625,0.286050156739812,0.335227272727273,0.642482517482516,0.368181818181819,0.466507177033493,0.131899350649351,0.193713999499122,0.22840909090909,0.315082644628099,0.250334224598931,0.133901515151515,0.517045454545455,0.43582887700535,0.148358585858586,0.34
"857",0.34301162876824,0.272727272727272,0.0677749360613811,0.293478260869565,0.105676328502415,0.330163043478261,0.191529235382309,0.274844720496895,0.245819397993311,0.264130434782609,0.37929061784897,0.378493788819876,0.0739609534075934,0.291304347826086,0.150691699604743,0.444693094629157,0.201268115942029,0.282608695652174,0.20843989769821,0.368961352657004,0.97
"858",0.37032212089833,0.220707070707071,0.207843137254902,0.283333333333333,0.0810185185185184,0.2109375,0.391570881226055,0.257539682539683,0.146581196581196,0.27,0.467543859649122,0.14186507936508,0.244719926538108,0.0744444444444441,0.215656565656566,0.559477124183007,0.177685185185185,0.0722222222222223,0.213071895424837,0.493209876543209,0.32
"859",0.211602177071851,0.26953125,0.286190257352941,0.374999999999999,0.151909722222222,0.3065185546875,0.285156250000001,0.292201450892858,0.25030048076923,0.2056640625,0.384868421052631,0.0906808035714287,0.20088670798898,0.248632812499999,0.335759943181818,0.368795955882353,0.184114583333333,0.4951171875,0.290268841911766,0.326388888888888,0.42
"860",0.260509850956066,0.159396657154504,0.433394882616724,0.443946188340806,0.0435974090682611,0.238368834080717,0.248337714550797,0.463004484304934,0.101414280786478,0.242152466367713,0.202501770120368,0.208199871877002,0.326489518091636,0.300448430493273,0.111903791275988,0.395146399366922,0.188714499252616,0.553811659192825,0.472962279082038,0.281016442451419,0.55
"861",0.246470219038929,0.261363636363636,0.307662538699691,0.217105263157894,0.159904970760233,0.299753289473684,0.198729582577133,0.388157894736842,0.322368421052631,0.390789473684211,0.553670360110804,0.0610902255639099,0.163513121647093,0.264473684210525,0.237141148325359,0.289860681114552,0.232565789473684,0.213815789473684,0.189241486068113,0.223318713450292,0.05
"863",0.265570159340694,0.177949709864603,0.341140711603791,0.328267477203647,0.177304964539007,0.384688449848024,0.168326171260874,0.294615718627877,0.160392798690671,0.229787234042553,0.474164133738601,0.268128528006948,0.271153089334906,0.366565349544072,0.151699364465322,0.306096906847846,0.194427558257346,0,0.320579295548007,0.365079365079364,0.72
"864",0.217000107571476,0.244346638336621,0.229009132868506,0.440734557595992,0.162307549619736,0.354966611018364,0.21012031546831,0.295492487479132,0.125850776935918,0.369616026711186,0.411211668570422,0.28678750298116,0.183368056034621,0.201335559265442,0.222188495978145,0.325738976725916,0.157373400111296,0.0434056761268781,0.304134341549643,0.435911704693006,0.46
"865",0.218234836366246,0.206509539842873,0.173202614379085,0.314814814814814,0.0900205761316871,0.28125,0.233077905491699,0.364197530864198,0.0698005698005697,0.366666666666667,0.304093567251462,0.272266313932981,0.213549637792062,0.351543209876542,0.393658810325477,0.330246913580247,0.197427983539095,0.240740740740741,0.325526506899057,0.386831275720164,0.28
"866",0.351464078388709,0.215887363114896,0.357665054549545,0.332695984703632,0.111536010197578,0.396869024856596,0.21177556537219,0.282026768642448,0.216208265921459,0.402676864244742,0.282580255610345,0.239688609669489,0.215218410420913,0.192160611854684,0.127237962802017,0.361039253177371,0.148056086679414,0.0497131931166349,0.256664042289957,0.459315912470788,0.1
"867",0.357615179204152,0.253443526170799,0.223302544158159,0.380165289256197,0.160697887970615,0.348657024793388,0.18029828061176,0.37150728059819,0.16613689340962,0.401652892561984,0.395824271422357,0.166273120818575,0.214580060560526,0.239944903581266,0.290257951414977,0.329444174363961,0.11129476584022,0.0716253443526171,0.290552584670233,0.258953168044077,0.58
"868",0.356158662805624,0.188451033944596,0.227467811158799,0.296137339055794,0.187768240343347,0.34763948497854,0.183661388190026,0.425045984058858,0.226477385275668,0.301287553648069,0.264287327761463,0.249080318822809,0.289268021612928,0.230042918454935,0.273702692157628,0.22961373390558,0.238412017167382,0.0836909871244636,0.164604897753093,0.392226990939437,0.7
"869",0.32722398629161,0.145635459068295,0.341235001463272,0.477611940298506,0.0967385295743504,0.251865671641791,0.250471779035856,0.272565742714997,0.225028702640642,0.268656716417911,0.36763550667714,0.25408670931059,0.165165906007154,0.566666666666665,0.275893260967888,0.219198127011999,0.133996683250415,0.129353233830846,0.238513315774072,0.311774461028192,0.93
"870",0.226528576252168,0.19976838448176,0.238291494941926,0.229299363057324,0.123849964614296,0.370820063694267,0.38480122995827,0.134212920837125,0.312101910828025,0.206369426751592,0.418370767683541,0.162647861692448,0.317980031934866,0.320063694267515,0.30023161551824,0.521168977144999,0.139384288747346,0.165605095541401,0.24428624953166,0.44904458598726,0.08
"871",0.267848528421313,0.199365750528541,0.282763337893297,0.404651162790697,0.124354005167958,0.388517441860465,0.175621491579792,0.279318936877077,0.140250447227191,0.219767441860466,0.310281517747857,0.291528239202658,0.363456979947464,0.210348837209302,0.264376321353066,0.175649794801642,0.211395348837209,0.317441860465117,0.401367989056089,0.43720930232558,0.93
"873",0.143383235378487,0.25866916588566,0.192844147968466,0.164948453608247,0,0.139175257731959,0.207607536437967,0.448944526264114,0.129526830557758,0.445360824742268,0.451437873033099,0.0478645066273935,0.380648092925505,0.644673539518899,0.362074351765074,0.324439053972105,0.0925544100801833,0.357388316151203,0.428340408328281,0.394807178312332,0.11
"874",0.29984711560447,0.286682021406313,0.18585079337249,0.304023845007451,0.115913230667329,0.490406110283159,0.157562053548487,0.32031083670428,0.17975467155795,0.249478390461997,0.416032630010198,0.22141792633596,0.114696620725613,0.259612518628911,0.247933884297521,0.281406154115894,0.175608544461004,0.0774962742175857,0.128605242395021,0.521443947673455,0.59
"875",0.265185460896454,0.261363636363636,0.178151260504202,0.289285714285714,0.0868055555555555,0.271205357142857,0.404556650246306,0.308545918367347,0.107692307692308,0.241071428571429,0.359210526315789,0.248724489795919,0.216666666666666,0.191428571428571,0.26737012987013,0.393382352941177,0.144285714285714,0.673214285714286,0.102731092436975,0.43829365079365,0.12
"876",0.341344095327461,0.427685950413221,0.141711229946524,0.170454545454545,0.0552398989898989,0.258877840909091,0.257445141065831,0.239448051948052,0.214160839160839,0.245454545454546,0.489832535885167,0.0791396103896103,0.136332331580264,0.380681818181817,0.441115702479339,0.393382352941177,0.210416666666667,0.369318181818182,0.163435828877005,0.178030303030303,0.79
"877",0.283754451325977,0.338714245256301,0.194245922668133,0.373831775700934,0.242298373139494,0.34696261682243,0.141153722204319,0.236315086782377,0.258327342439492,0.302803738317757,0.332513526807673,0.260347129506009,0.404649725805204,0.208722741433021,0.362786745964316,0.235294117647059,0.167808930425753,0.0809968847352026,0.209089243173906,0.357909311180338,0.09
"878",0.179648153140374,0.235595390524968,0.292736813035073,0.28169014084507,0.136932707355242,0.332746478873239,0.283632831471589,0.336351441985245,0.212351029252437,0.354929577464789,0.501111934766495,0.17437961099933,0.29608505024638,0.157276995305164,0.338454972257789,0.206848936757802,0.173865414710485,0.122065727699531,0.360121513394091,0.343244653103807,0.52
"879",0.25686980634015,0.299961641733793,0.210474063042939,0.30379746835443,0.0410220346929207,0.384493670886076,0.297395605994472,0.391199517781797,0.159039272963323,0.387341772151899,0.467688207861423,0.156720916214588,0.347700247585171,0.254430379746835,0.140391254315305,0.265574584264086,0.170464135021097,0.109704641350211,0.161826756018864,0.330520393811532,0.15
"880",0.19605288753441,0.2951871657754,0.39123414071511,0.188235294117646,0.0762527233115467,0.35735294117647,0.296146044624747,0.347058823529412,0.206938159879336,0.31764705882353,0.595665634674921,0.127450980392157,0.320628747366714,0.183921568627451,0.26096256684492,0.197462514417532,0.21124183006536,0.0509803921568628,0.188004613610151,0.30718954248366,0.12
"881",0.408436190113681,0.0797621996532076,0.271838435646738,0.425068119891008,0.0794732061762034,0.23450272479564,0.27435873343982,0.413390424289607,0.0821630685390902,0.323705722070845,0.302022085185716,0.392175943947062,0.156814616314244,0.200817438692097,0.226653455536289,0.257252764866165,0.165122615803815,0.106267029972752,0.339637762461934,0.384196185286103,0.96
"883",0.418050633603293,0.274563820018365,0.220439691027927,0.393939393939393,0.0736531986531986,0.204545454545454,0.127133402995472,0.383116883116884,0.114219114219114,0.300000000000001,0.445773524720894,0.164141414141415,0.346731780616077,0.186111111111111,0.280073461891644,0.34967320261438,0.127525252525253,0.22979797979798,0.266339869281047,0.329685746352412,0.04
"884",0.363345195453087,0.372797744890768,0.145006839945281,0.41860465116279,0.0376830318690783,0.353197674418604,0.253675487837477,0.1796788482835,0.321407274895647,0.272093023255814,0.397796817625459,0.179955703211517,0.355628163239155,0.259689922480619,0.193446088794926,0.414728682170543,0.143540051679587,0.151162790697675,0.111491108071136,0.303617571059431,0.07
"885",0.254449969936867,0.228693181818182,0.243566176470588,0.17578125,0.0569661458333333,0.1680908203125,0.226158405172414,0.329241071428572,0.0294471153846153,0.369140625,0.569284539473683,0.126953125,0.220611656336087,0.379492187499999,0.389914772727273,0.34420955882353,0.203841145833333,0.40625,0.318359375000001,0.295789930555555,0.03
"886",0.257080262640214,0.123600537393641,0.337873080266589,0.502463054187191,0.0478927203065134,0.0997536945812805,0.446407338202821,0.249120337790289,0.111405835543766,0.186206896551725,0.283121597096188,0.320197044334976,0.113436198075696,0.363054187192117,0.191222570532916,0.589104607360186,0.248768472906404,0.38423645320197,0.141698058533759,0.36015325670498,0.71
"889",0.24751850129908,0.269215762777994,0.347891946478162,0.283261802575107,0.0834525512637099,0.304184549356223,0.237679443540033,0.361741263028817,0.226477385275668,0.185407725321889,0.63428958662751,0.219190680564072,0.354284160370776,0.201287553648068,0.190401872805307,0.459227467811159,0.130042918454936,0,0.0823024488765466,0.291368621840724,0.26
"890",0.267602060946345,0.202020202020202,0.225916453537937,0.260869565217391,0.0469672571121846,0.158967391304348,0.243211727469599,0.366459627329193,0.127461910070606,0.495652173913044,0.485888634630051,0.168219461697723,0.305705274084719,0.226570048309178,0.200922266139657,0.440892298948566,0.0813204508856684,0.282608695652174,0.277919863597614,0.50456253354804,0.2
"891",0.22471884835706,0.261363636363636,0.206782713085234,0.390306122448979,0.0744047619047618,0.439094387755102,0.179802955665025,0.274143586005831,0.134615384615385,0.351275510204082,0.439849624060149,0.361242711370263,0.350635295440489,0.085459183673469,0.261711502782931,0.305072028811525,0.137414965986394,0.0497448979591837,0.244597839135656,0.419642857142857,0.82
"894",0.477055663046244,0.214452214452214,0.479638009049774,0.615384615384617,0.124643874643874,0,0.322723253757737,0.162087912087912,0,0.138461538461538,0.473684210526313,0.416666666666667,0.352617079889806,0,0,0.564856711915536,0.172649572649573,0,0.122926093514329,0.401709401709401,0.58
"895",0.279861755488052,0.23941707147814,0.309384822631343,0.251908396946565,0.185538592027142,0.309160305343511,0.115293498289024,0.482551799345693,0.345273047563124,0.53587786259542,0.188027320208919,0.177208287895311,0.118373183605661,0.255725190839694,0.190492713393477,0.264256847777279,0.20559796437659,0,0.219577907498878,0.498303647158608,0.22
"896",0.373070883410136,0.273679200380771,0.146904835232523,0.31413612565445,0.178155904595695,0.371073298429319,0.184509839321178,0.264771877337322,0.197341925090616,0.212041884816754,0.548084871865525,0.255235602094241,0.307876480175384,0.245549738219895,0.290337934316992,0.164767477671697,0.132198952879581,0.136125654450262,0.175700646750847,0.382780686445607,0.47
"897",0.311918964251156,0.246795827123696,0.30665380906461,0.491803278688524,0.191256830601093,0.248975409836066,0.132052006783494,0.262529274004684,0.173013871374527,0.336393442622951,0.390336496980155,0.228337236533958,0.229083683331074,0.395409836065573,0.218181818181818,0.247637415621987,0.165573770491803,0.0852459016393443,0.251494696239152,0.376684881602914,0.17
"898",0.284432792735713,0.159424153559051,0.365706399861998,0.369501466275659,0.199576409253829,0.133614369501466,0.265749823035697,0.469627147046504,0.132641551996391,0.570087976539588,0.240777897823738,0.190615835777126,0.349199809343769,0.0785923753665689,0.195147960543855,0.313782991202346,0.177712609970675,0.114369501466276,0.196825944454029,0.490061909416747,0.48
"900",0.287088251181139,0.267738359201773,0.152080344332855,0.292682926829268,0.14820460704607,0.216082317073171,0.230235492010093,0.385452961672474,0.160881801125703,0.214024390243903,0.475609756097559,0.184015679442509,0.148928307464892,0.0817073170731704,0.355044345898004,0.307030129124821,0.14369918699187,0.356707317073171,0.204626972740316,0.620934959349591,0.31
"901",0.156345973603391,0.355317884729649,0.142637447135717,0.215686274509804,0.15885984023239,0.28125,0.164525580347082,0.330532212885154,0.147812971342383,0.229411764705883,0.442724458204334,0.273109243697479,0.558256360395395,0.240849673202614,0.398692810457516,0.205690119184929,0.154030501089325,0.509803921568628,0.282006920415226,0.375453885257806,0.12
"902",0.250388664492648,0.401350971010413,0.193043161537061,0.297213622291021,0.0601995184038527,0.344814241486068,0.187039607131419,0.273993808049536,0.186711121695641,0.35108359133127,0.305035033403943,0.25873507297656,0.401922404455473,0.33188854489164,0.429214748100197,0.175377891094519,0.114654282765738,0.281733746130031,0.326534328901841,0.27485380116959,0.17
"903",0.325609420809341,0.254662004662004,0.259803921568628,0.365384615384615,0.124643874643874,0.275841346153846,0.193633952254642,0.162087912087912,0.120808678500986,0.225,0.56578947368421,0.133928571428571,0.320247933884297,0.171794871794871,0.355477855477855,0.463989441930619,0.151068376068376,0.125,0.338046757164406,0.368233618233617,0.12
"904",0.0607104187085563,0.407982261640798,0.304160688665711,0.402439024390243,0.118563685636856,0.370426829268293,0.21488645920942,0.231271777003485,0.0919324577861161,0.230487804878049,0.575738125802308,0.283101045296168,0.148928307464892,0.204268292682926,0.23669623059867,0.307030129124821,0.184756097560976,0,0.292324246771881,0.477642276422763,0.37
"905",0.328247857085246,0.152993348115299,0.266140602582497,0.292682926829268,0.118563685636856,0.0308689024390244,0.153490328006729,0.385452961672474,0.137898686679174,0.460975609756098,0.550706033376124,0.141550522648084,0.210508634011959,0.490243902439023,0.101441241685144,0.383787661406027,0.102642276422764,0.475609756097561,0.350789096126256,0.382113821138211,0.06
"906",0.325100357810226,0.122994652406417,0.330103806228374,0.352941176470587,0.05718954248366,0.223345588235294,0.28133874239351,0.384243697478992,0.0443438914027149,0.31764705882353,0.277708978328173,0.355042016806723,0.172111489223787,0.236470588235293,0.244652406417112,0.333217993079585,0.15843137254902,0.152941176470588,0.338408304498271,0.506862745098039,0.76
